NODE_ID,NODE_TYPE,NODE_NAME,lat,long,NODE_ID_OLD
529,101,명도암입구교차로,33.427,126.639,4050001400.0
530,101,아라일동산52-11,33.426,126.557,4050001500.0
531,102,오라이동산100,33.428,126.527,4050001700.0
532,101,아라일동산53-1,33.43,126.559,4050001800.0
533,101,아라일동산46-1,33.433,126.557,4050001900.0
534,101,뜨래별타운하우스,33.437,126.555,4050002000.0
535,101,첨단과학기술단지입구교차로,33.439,126.573,4050002200.0
536,101,아라일동4-39,33.446,126.559,4050002201.0
537,101,영평동2273,33.449,126.571,4050002202.0
538,101,영평동2273,33.444,126.572,4050002203.0
539,101,영평동2273,33.455,126.572,4050002204.0
540,101,제주국제자유도시개발센터,33.453,126.571,4050002205.0
541,101,영평동2273,33.452,126.571,4050002206.0
542,101,카카오본사,33.45,126.571,4050002207.0
543,101,아라일동산38-1,33.441,126.555,4050002300.0
544,101,아라일동산31-1,33.444,126.557,4050002301.0
545,101,산록도로입구교차로,33.446,126.557,4050002400.0
546,101,산과교,33.448,126.556,4050002401.0
547,103,속성변화점,33.449,126.554,4050002402.0
548,104,관음교,33.446,126.558,4050002403.0
549,101,아라일동397-2,33.45,126.553,4050002404.0
550,101,축산마을삼거리,33.447,126.489,4050002500.0
551,101,진흥원삼거리,33.445,126.489,4050002501.0
552,101,제주시서부공설묘지,33.454,126.487,4050002502.0
553,101,신성여자중학교,33.478,126.562,4050004006.0
554,103,속성변화점,33.478,126.566,4050004007.0
555,101,영평1교,33.477,126.568,4050004008.0
556,101,영평동2796,33.486,126.556,4050004009.0
557,101,영평동2796,33.483,126.559,4050004010.0
558,101,영평동2444-1,33.479,126.564,4050004011.0
559,101,영평동2796,33.479,126.562,4050004012.0
560,101,아라이동941-2,33.478,126.553,4050004013.0
561,101,영평동2445-14,33.479,126.563,4050004014.0
562,101,영평동2796,33.477,126.568,4050004015.0
563,101,제주일고앞교차로,33.476,126.483,4050004100.0
564,101,제주고등학교,33.473,126.484,4050004101.0
565,101,아라초등학교앞교차로,33.478,126.544,4050004200.0
566,101,제2아라교,33.478,126.543,4050004201.0
567,101,아라일동2255-3,33.478,126.54,4050004202.0
568,101,한라에너지한라충전소,33.478,126.538,4050004203.0
569,101,오장교,33.476,126.532,4050004204.0
570,104,오장교,33.475,126.532,4050004205.0
571,101,월산정수장입구,33.478,126.468,4050004300.0
572,101,노형근린공원,33.479,126.482,4050004400.0
573,101,한라대학입구교차로,33.481,126.472,4050004500.0
574,101,KEB하나은행신제주지점,33.481,126.482,4050004600.0
575,101,노형119안전센터,33.481,126.473,4050004700.0
576,101,정실입구교차로,33.482,126.497,4050004800.0
577,101,노형꿈틀작은도서관,33.482,126.474,4050004900.0
578,101,노형동1432-1,33.483,126.475,4050004901.0
579,101,제주우편집중국앞교차로,33.482,126.481,4050005000.0
580,101,산업은행제주지점,33.483,126.481,4050005001.0
581,101,제주우편집중국앞교차로,33.482,126.48,4050005002.0
582,101,노형꿈틀작은도서관,33.483,126.475,4050005100.0
583,101,신제주초등학교입구교차로,33.484,126.496,4050005200.0
584,101,나눔놀이방,33.483,126.476,4050005300.0
585,101,해즈빈,33.484,126.481,4050005400.0
586,101,노형동948,33.485,126.48,4050005401.0
587,101,노형초교앞삼거리,33.484,126.476,4050005500.0
588,101,명도암교차로,33.486,126.604,4050005600.0
589,101,봉개동2736,33.488,126.6,4050005601.0
590,101,봉개교차로,33.488,126.598,4050005602.0
591,101,노형초교유치원,33.485,126.477,4050005700.0
592,101,제주여중고입구교차로,33.485,126.543,4050005800.0
593,101,아라교,33.484,126.543,4050005801.0
594,101,루시토피아,33.485,126.478,4050005900.0
595,101,주제주일본국총영사관,33.485,126.48,4050006000.0
596,101,제주일본국총영사관,33.485,126.478,4050006100.0
597,101,연동사거리,33.486,126.496,4050006200.0
598,101,노형오거리,33.486,126.48,4050006300.0
599,101,노형오거리,33.486,126.48,4050006400.0
600,101,중앙여고사거리,33.488,126.54,4050006500.0
601,101,중앙여고교차로,33.488,126.54,4050006501.0
602,101,메이플호텔,33.487,126.481,4050006600.0
603,101,봉개교차로,33.489,126.598,4050006700.0
604,103,속성변화점,33.495,126.604,4050006701.0
605,103,속성변화점,33.49,126.596,4050006702.0
606,101,봉개동1585-3,33.489,126.599,4050006703.0
607,101,봉개동1585-3,33.49,126.599,4050006704.0
608,101,봉개교차로,33.489,126.598,4050006705.0
609,101,회천동1181-6,33.506,126.616,4050006706.0
610,101,회천동2939-2,33.499,126.607,4050006707.0
611,101,연동주민센터,33.488,126.497,4050006800.0
612,101,한국씨티은행제주지점,33.488,126.483,4050006900.0
613,101,남녕고앞교차로,33.488,126.484,4050007000.0
614,101,노형동2487-6,33.489,126.485,4050007001.0
615,101,제주중앙신협본점,33.489,126.539,4050007100.0
616,101,이도이동2060,33.491,126.537,4050007101.0
617,101,신제주로터리,33.49,126.497,4050007300.0
618,101,세븐일레븐제주대기고점,33.491,126.593,4050007400.0
619,101,롯데시티호텔,33.49,126.487,4050007500.0
620,101,제주은행신제주지점,33.491,126.497,4050007600.0
621,101,대기고교입구교차로,33.492,126.592,4050007700.0
622,103,속성변화점,33.471,126.584,4050007701.0
623,101,용강동1777,33.477,126.586,4050007702.0
624,101,월평동968-4,33.47,126.573,4050007703.0
625,101,용강동1483-4,33.479,126.586,4050007704.0
626,101,봉개동2736,33.49,126.591,4050007705.0
627,101,대기고앞교차로,33.492,126.591,4050007706.0
628,101,대기고앞교차로,33.491,126.591,4050007707.0
629,101,대기고앞교차로,33.491,126.591,4050007708.0
630,101,제주감협,33.491,126.488,4050007800.0
631,103,속성변화점,33.49,126.421,4050007900.0
632,103,속성변화점,33.492,126.423,4050007901.0
633,101,제주소방서앞교차로,33.492,126.536,4050008000.0
634,101,제주소방서앞교차로,33.492,126.537,4050008001.0
635,101,남광초등학교,33.493,126.539,4050008002.0
636,101,삼해인관광호텔,33.492,126.489,4050008100.0
637,101,제주미주호텔,33.492,126.497,4050008200.0
638,101,제주지방법원,33.493,126.536,4050008300.0
639,101,삼무공원입구교차로,33.492,126.49,4050008400.0
640,101,외도서부교회,33.493,126.426,4050008500.0
641,101,외도연대마을,33.493,126.428,4050008600.0
642,101,마리나호텔사거리,33.494,126.497,4050008700.0
643,101,마리나호텔사거리,33.494,126.496,4050008800.0
644,101,반딧불이작은도서관,33.494,126.495,4050008900.0
645,101,오일장앞교차로,33.494,126.479,4050009000.0
646,103,속성변화점,33.494,126.481,4050009001.0
647,101,연동2004-1,33.494,126.482,4050009002.0
648,101,조양아파트,33.494,126.494,4050009100.0
649,101,그린숲어린이집,33.493,126.431,4050009200.0
650,101,그린숲어린이집,33.493,126.431,4050009201.0
651,101,제성마을,33.494,126.485,4050009300.0
652,101,알뜰주유소광동,33.494,126.484,4050009301.0
653,101,오일장입구,33.494,126.477,4050009400.0
654,101,신광사거리,33.494,126.492,4050009500.0
655,101,도평마을,33.493,126.442,4050009600.0
656,101,베네스빌,33.494,126.486,4050009700.0
657,101,갤럭시연동빌,33.494,126.49,4050009800.0
658,101,순복음제주도중앙교회,33.494,126.488,4050009900.0
659,101,신성마을입구,33.494,126.489,4050010000.0
660,101,GS25제주연문,33.494,126.476,4050010100.0
661,101,내도동입구,33.494,126.445,4050010200.0
662,101,이도광장교차로,33.495,126.534,4050010300.0
663,101,도두동입구교차로,33.494,126.469,4050010400.0
664,101,도두동입구삼거리,33.494,126.471,4050010401.0
665,101,외도초교앞삼거리,33.494,126.434,4050010500.0
666,104,외도교서측,33.494,126.436,4050010501.0
667,104,외도교동측,33.494,126.437,4050010502.0
668,101,S-Oil도농,33.494,126.438,4050010503.0
669,101,외도이동251-1,33.494,126.436,4050010504.0
670,101,도두삼거리,33.494,126.466,4050010600.0
671,101,금천당,33.495,126.533,4050010700.0
672,101,무량사,33.495,126.462,4050010800.0
673,101,SK주유소삼화엔크린,33.495,126.463,4050010801.0
674,101,이호이동778-3,33.495,126.46,4050010802.0
675,101,현사마을,33.495,126.451,4050010900.0
676,101,이호카센터,33.495,126.46,4050011000.0
677,101,이호해수욕장입구,33.495,126.454,4050011100.0
678,101,영도갤럭시타운,33.496,126.532,4050011200.0
679,101,이도월드하우스,33.497,126.532,4050011300.0
680,101,제주시농협광양지점,33.498,126.531,4050011400.0
681,101,신제주입구교차로,33.497,126.497,4050011500.0
682,101,신제주입구,33.498,126.498,4050011501.0
683,101,우리아이카시트,33.497,126.495,4050011502.0
684,101,제주시청종합민원실,33.5,126.53,4050011600.0
685,101,GS주유소거북이,33.499,126.503,4050011700.0
686,101,서사라사거리,33.5,126.52,4050011800.0
687,101,삼도일동585-35,33.5,126.523,4050011801.0
688,101,도남입구,33.5,126.525,4050011900.0
689,101,한국병원앞,33.5,126.516,4050012000.0
690,103,속성변화점,33.5,126.516,4050012100.0
691,101,종합경기장입구교차로,33.5,126.513,4050012200.0
692,104,동산교,33.5,126.512,4050012201.0
693,101,현대자동차제주광양지점,33.5,126.514,4050012202.0
694,101,CGV제주점,33.5,126.527,4050012300.0
695,101,오라오거리,33.5,126.506,4050012400.0
696,101,광양사거리,33.501,126.529,4050012500.0
697,101,보훈회관,33.501,126.53,4050012600.0
698,101,삼성의원사거리,33.502,126.532,4050012700.0
699,101,문예회관앞교차로,33.504,126.536,4050012800.0
700,101,동광양교,33.503,126.535,4050012801.0
701,101,KAL사거리,33.505,126.526,4050012900.0
702,101,와흘리2818,33.506,126.619,4050013000.0
703,101,회천동3264,33.506,126.619,4050013001.0
704,101,제주KAL호텔,33.506,126.526,4050013100.0
705,101,거로사거리,33.507,126.556,4050013300.0
706,103,속성변화점,33.505,126.56,4050013302.0
707,101,거로교,33.505,126.562,4050013303.0
708,101,인제사거리,33.507,126.54,4050013400.0
709,101,CU제주시민점,33.508,126.524,4050013500.0
710,101,이도일동1525-2,33.509,126.524,4050013501.0
711,101,남문사거리,33.509,126.523,4050013700.0
712,101,영락교회,33.51,126.543,4050013800.0
713,101,국립박물관앞교차로,33.512,126.548,4050013900.0
714,101,중앙로상점가골목시장,33.511,126.524,4050014000.0
715,101,이도일동1932-42,33.512,126.525,4050014001.0
716,101,국립제주박물관,33.512,126.549,4050014100.0
717,101,제주대학교사라캠퍼스,33.513,126.554,4050014200.0
718,104,별도교,33.514,126.554,4050014201.0
719,101,중앙사거리,33.513,126.525,4050014300.0
720,101,일도일동1492-1,33.515,126.525,4050014301.0
721,101,거로마을입구,33.514,126.556,4050014400.0
722,101,오현고앞교차로,33.516,126.558,4050014500.0
723,101,화북초교삼거리,33.518,126.563,4050014600.0
724,103,속성변화점,33.517,126.561,4050014601.0
725,101,제주은총교회,33.519,126.564,4050014700.0
726,101,화북일동5749,33.523,126.563,4050014701.0
727,101,화북남문교차로,33.519,126.566,4050014800.0
728,101,진동1로,33.519,126.569,4050014900.0
729,101,동중입구,33.52,126.572,4050015000.0
730,101,다이소제주화북점,33.52,126.573,4050015100.0
731,101,삼양검문소앞교차로,33.521,126.598,4050015200.0
732,101,삼양동사무소,33.521,126.585,4050015400.0
733,101,제주시삼양2동2186-1,33.521,126.581,4050015500.0
734,101,삼양검은모래해변입구교차로,33.521,126.587,4050015700.0
735,101,도련동입구,33.522,126.588,4050015701.0
736,101,어리목입구,33.391,126.486,4050015800.0
737,102,어리목입구어리목방면,33.392,126.495,4050015900.0
738,101,노루생태관찰원,33.444,126.628,4050016000.0
739,102,한화리조트제주,33.446,126.633,4050016100.0
740,102,해안동22-2,33.446,126.481,4050016200.0
741,101,태안교,33.446,126.482,4050016300.0
742,101,노형동293-17,33.447,126.488,4050016400.0
743,102,해안동50-5,33.447,126.473,4050016500.0
744,101,산과교,33.448,126.556,4050016600.0
745,101,생물자원산업화지원센터,33.448,126.559,4050016700.0
746,102,오라CC,33.448,126.513,4050016800.0
747,103,속성변화점,33.449,126.624,4050016900.0
748,101,봉개동234-158,33.455,126.618,4050016901.0
749,102,개소교,33.453,126.454,4050017000.0
750,101,해안동2806,33.456,126.45,4050017001.0
751,101,오등동43-2,33.457,126.545,4050017100.0
752,102,월라교,33.457,126.578,4050017200.0
753,101,월평동771-2,33.46,126.574,4050017201.0
754,101,벚꽃거리,33.458,126.554,4050017300.0
755,101,제주대학교아라캠퍼스,33.46,126.56,4050017400.0
756,103,속성변화점,33.46,126.563,4050017500.0
757,101,월평동761-1,33.46,126.572,4050017600.0
758,103,속성변화점,33.461,126.564,4050017700.0
759,102,대우특판,33.463,126.515,4050017800.0
760,104,남학교,33.464,126.529,4050017900.0
761,104,남학교,33.464,126.529,4050018000.0
762,101,해안동804-4,33.465,126.464,4050018100.0
763,101,제주교도소앞오거리,33.466,126.514,4050018200.0
764,101,해안교동측,33.466,126.455,4050018300.0
765,101,해안교서측,33.467,126.454,4050018400.0
766,101,아라이동241-2,33.468,126.555,4050018500.0
767,101,아라일동2995-19,33.474,126.552,4050018502.0
768,101,아라일동6162,33.473,126.552,4050018503.0
769,101,무수천제2교동측,33.468,126.446,4050018600.0
770,102,한라수목원,33.47,126.491,4050018800.0
771,101,신제주순복음교회,33.476,126.487,4050018900.0
772,101,연동1546,33.476,126.489,4050018901.0
773,101,한스델리제주노형점,33.476,126.479,4050019000.0
774,101,중흥S클래스아파트,33.476,126.482,4050019100.0
775,101,노형동765,33.476,126.481,4050019200.0
776,101,제주한라대학교,33.477,126.477,4050019400.0
777,101,노형동1509-1,33.479,126.474,4050019401.0
778,101,아이뜰어린이집,33.477,126.487,4050019500.0
779,101,연동1547,33.477,126.489,4050019501.0
780,101,제주복음교회,33.478,126.481,4050019600.0
781,101,제광제7교회,33.478,126.479,4050019700.0
782,101,제주시립탐라도서관,33.478,126.478,4050019800.0
783,101,제주감귤농협노연로지점,33.478,126.492,4050019900.0
784,101,제주감귤농협노연로지점,33.478,126.491,4050020000.0
785,101,코지하우스,33.479,126.492,4050020100.0
786,101,한라초등학교,33.479,126.487,4050020200.0
787,101,청한빌딩,33.479,126.49,4050020300.0
788,101,연동1546,33.479,126.489,4050020301.0
789,101,한화엘르빌아파트,33.479,126.485,4050020400.0
790,101,제주풀잎문화센터,33.479,126.481,4050020500.0
791,101,제주제일고등학교,33.479,126.48,4050020600.0
792,101,우리아이어린이집,33.479,126.478,4050020700.0
793,101,에코그린빌6차,33.479,126.458,4050020800.0
794,101,한라유치원,33.479,126.491,4050020900.0
795,101,도평교,33.48,126.452,4050021000.0
796,101,도평입구교차로,33.48,126.466,4050021100.0
797,101,흘천1교,33.48,126.493,4050021200.0
798,102,꼬마천사어린이집,33.48,126.492,4050021300.0
799,101,한라유치원,33.48,126.491,4050021400.0
800,101,참고운어린이집,33.48,126.49,4050021500.0
801,102,연화사,33.48,126.509,4050021600.0
802,101,연북3교,33.481,126.525,4050021700.0
803,101,도남동1253-2,33.481,126.519,4050021800.0
804,101,도남동1052,33.487,126.52,4050021801.0
805,104,연북2교동측,33.481,126.518,4050021900.0
806,104,연북2교서측,33.481,126.517,4050022000.0
807,101,연동1546,33.481,126.49,4050022100.0
808,101,오라이동3828,33.481,126.516,4050022200.0
809,101,오라이동957-6,33.487,126.518,4050022201.0
810,101,해오름아파트,33.481,126.487,4050022300.0
811,101,노형아이파크아파트,33.481,126.485,4050022400.0
812,101,제주광평교회,33.481,126.472,4050022500.0
813,101,노형동2598-5,33.481,126.471,4050022501.0
814,101,제주우편집중국,33.481,126.481,4050022600.0
815,101,우영팜,33.481,126.478,4050022700.0
816,101,제주우편집중국,33.481,126.479,4050022800.0
817,101,연화사,33.481,126.509,4050022900.0
818,101,오라이동3827-6,33.482,126.501,4050022901.0
819,101,GS주유소원남,33.481,126.53,4050023000.0
820,101,도남동1070,33.489,126.529,4050023001.0
821,101,도남동1287,33.487,126.53,4050023002.0
822,101,아라일동2547-1,33.485,126.536,4050023003.0
823,101,아라일동2489-3,33.485,126.537,4050023004.0
824,101,도평휴스토리3차,33.482,126.446,4050023100.0
825,101,노형지구대,33.482,126.472,4050023200.0
826,101,신시가지입구교차로,33.482,126.495,4050023300.0
827,101,한국건강관리협회제주지부,33.482,126.493,4050023400.0
828,101,제주평화교회,33.482,126.463,4050023500.0
829,101,이호이동1400,33.492,126.457,4050023501.0
830,101,이호이동1033-1,33.489,126.459,4050023502.0
831,101,이호이동1025-4,33.491,126.458,4050023503.0
832,101,흘천3교남측,33.482,126.49,4050023600.0
833,104,어시천교동측,33.482,126.445,4050023700.0
834,101,흘천4교,33.482,126.487,4050023800.0
835,101,흘천4교,33.482,126.487,4050023900.0
836,101,추자도수산물직매장,33.482,126.471,4050024000.0
837,101,KT&G제주지점,33.482,126.485,4050024100.0
